count,loadPlace,loadPlaceLongitude,loadPlaceLatitude,unloadPlace,unloadPlaceLongitude,unloadPlaceLatitude
34015,load,117.2004028,39.08080919,unload,116.7172015,39.51423016
34016,load,118.7872801,32.0550539,unload,130.9788717,45.32383948
34017,load,122.1279587,37.51601718,unload,102.8258305,24.79410404
34018,load,113.1264112,23.0172855,unload,109.7272543,38.24476095
34019,load,112.3686636,24.77428179,unload,114.505457,38.02968504
34020,load,114.9175509,25.80912999,unload,110.2132926,22.63358317
34021,load,112.3686636,24.77428179,unload,111.3149552,30.67834977
34022,load,123.4545661,41.67370405,unload,128.8648657,47.72975322
34023,load,130.9788717,45.32383948,unload,100.2780414,25.60889141
34024,load,117.958819,28.46469686,unload,105.7169574,34.56884132
34025,load,100.4607697,38.93082779,unload,120.3818446,36.04723373
34026,load,117.9658377,36.81592145,unload,107.0428607,27.72844005
34027,load,110.4542527,35.4679762,unload,125.3656824,41.26968622
34028,load,114.8689562,40.82680705,unload,112.741772,38.41275095
34029,load,115.9492956,29.63386185,unload,116.7172015,39.51423016
34030,load,112.6964718,36.75831427,unload,111.6721398,40.82992317
34031,load,129.6253588,44.53274667,unload,128.8648657,47.72975322
34032,load,108.3419855,22.82535865,unload,117.9658377,40.9596313
34033,load,112.5408041,37.872297,unload,128.8648657,47.72975322
34034,load,110.2132926,22.63358317,unload,100.4607697,38.93082779
34035,load,113.1031943,28.26772783,unload,108.3419855,22.82535865
34036,load,111.3149552,30.67834977,unload,122.9895763,41.12321835
34037,load,102.8258305,24.79410404,unload,106.557435,29.5675787
34038,load,111.791842,38.0590902,unload,100.4607697,38.93082779
34039,load,128.8648657,47.72975322,unload,108.9097751,34.34643312
34040,load,114.505457,38.02968504,unload,114.8689562,40.82680705
34041,load,119.3638272,41.20031494,unload,122.1279587,37.51601718
34042,load,113.1031943,28.26772783,unload,111.5194921,36.07985794
34043,load,102.8258305,24.79410404,unload,110.4542527,35.4679762
34044,load,119.3638272,41.20031494,unload,114.4769042,36.07897039
34045,load,126.5294839,43.85026732,unload,112.5276259,32.98104947
34046,load,108.3419855,22.82535865,unload,129.6253588,44.53274667
34047,load,107.0428607,27.72844005,unload,116.9478203,33.64639431
34048,load,114.2982025,30.58193038,unload,107.0428607,27.72844005
34049,load,109.7272543,38.24476095,unload,110.2132926,22.63358317
34050,load,130.3638882,46.81701402,unload,111.3149552,30.67834977
34051,load,113.5986308,24.80419161,unload,106.2262407,38.48521073
34052,load,115.9492956,29.63386185,unload,116.7172015,39.51423016
34053,load,109.425528,24.33477969,unload,111.791842,38.0590902
34054,load,106.6361382,26.65407788,unload,113.2985517,40.08311203
34055,load,113.1151548,36.1854054,unload,119.1518775,36.71034857
34056,load,112.4178074,34.64612258,unload,114.505457,38.02968504
34057,load,110.4891201,38.01908765,unload,116.7142094,23.32089057
34058,load,116.7142094,23.32089057,unload,112.4178074,34.64612258
34059,load,121.4677029,31.25742386,unload,119.5834642,39.9070662
34060,load,105.7169574,34.56884132,unload,116.7172015,39.51423016
34061,load,103.8212157,36.05611241,unload,114.5098497,37.06673118
34062,load,111.1150855,38.46758627,unload,118.7872801,32.0550539
34063,load,112.3686636,24.77428179,unload,104.6541889,34.99974378
34064,load,108.9497393,34.90253113,unload,108.3937832,30.79162185
34065,load,117.9658377,40.9596313,unload,128.8648657,47.72975322
34066,load,112.4178074,34.64612258,unload,106.557435,29.5675787
34067,load,107.0428607,27.72844005,unload,113.5986308,24.80419161
34068,load,125.1842074,42.85210756,unload,119.5834642,39.9070662
34069,load,114.9175509,25.80912999,unload,105.9000798,36.97905266
34070,load,119.1518775,36.71034857,unload,114.9175509,25.80912999
34071,load,106.557435,29.5675787,unload,122.1279587,37.51601718
34072,load,123.8938401,47.3261796,unload,126.5294839,43.85026732
34073,load,125.1173096,46.57976354,unload,122.9895763,41.12321835
34074,load,128.8648657,47.72975322,unload,121.1483777,41.07625459
34075,load,117.9658377,36.81592145,unload,103.7156984,27.34318152
34076,load,125.1842074,42.85210756,unload,128.8648657,47.72975322
34077,load,105.9000798,36.97905266,unload,105.7169574,34.56884132
34078,load,103.8212157,36.05611241,unload,115.4982162,38.86736886
34079,load,110.2001424,25.2220507,unload,123.4545661,41.67370405
34080,load,114.4845915,36.57773729,unload,111.5194921,36.07985794
34081,load,125.3656824,41.26968622,unload,125.1173096,46.57976354
34082,load,119.5834642,39.9070662,unload,103.8212157,36.05611241
34083,load,123.4545661,41.67370405,unload,114.5098497,37.06673118
34084,load,100.2780414,25.60889141,unload,114.3610457,34.79438197
34085,load,116.7142094,23.32089057,unload,109.8392692,40.65207072
34086,load,104.0777613,30.68036264,unload,129.6253588,44.53274667
34087,load,114.2982025,30.58193038,unload,115.9492956,29.63386185
34088,load,105.7169574,34.56884132,unload,125.3656824,41.26968622
34089,load,122.9895763,41.12321835,unload,107.2505727,34.36920541
34090,load,116.7142094,23.32089057,unload,104.0777613,30.68036264
34091,load,103.8212157,36.05611241,unload,102.8258305,24.79410404
34092,load,116.9478203,33.64639431,unload,112.3686636,24.77428179
34093,load,109.7272543,38.24476095,unload,104.0777613,30.68036264
34094,load,114.5098497,37.06673118,unload,130.3638882,46.81701402
34095,load,128.8648657,47.72975322,unload,100.4607697,38.93082779
34096,load,114.4769042,36.07897039,unload,114.5098497,37.06673118
34097,load,102.8258305,24.79410404,unload,108.8047789,37.58632226
34098,load,125.1173096,46.57976354,unload,112.5276259,32.98104947
34099,load,113.1031943,28.26772783,unload,114.5098497,37.06673118
34100,load,108.8047789,37.58632226,unload,114.3610457,34.79438197
34101,load,108.3937832,30.79162185,unload,109.7272543,38.24476095
34102,load,112.5276259,32.98104947,unload,109.3209259,36.86052623
34103,load,125.1173096,46.57976354,unload,106.6361382,26.65407788
34104,load,112.5276259,32.98104947,unload,114.505457,38.02968504
34105,load,107.0364266,33.06829125,unload,107.0428607,27.72844005
34106,load,107.0364266,33.06829125,unload,116.7142094,23.32089057
34107,load,114.505457,38.02968504,unload,102.8258305,24.79410404
34108,load,119.5834642,39.9070662,unload,111.6721398,40.82992317
34109,load,125.1173096,46.57976354,unload,106.557435,29.5675787
34110,load,103.7156984,27.34318152,unload,113.5986308,24.80419161
34111,load,119.5834642,39.9070662,unload,123.4545661,41.67370405
34112,load,121.1483777,41.07625459,unload,109.8392692,40.65207072
34113,load,121.4677029,31.25742386,unload,119.5834642,39.9070662
34114,load,103.7156984,27.34318152,unload,106.6361382,26.65407788
34115,load,125.1842074,42.85210756,unload,122.0601458,46.06131773
34116,load,125.1173096,46.57976354,unload,117.9658377,40.9596313
34117,load,115.4982162,38.86736886,unload,108.9097751,34.34643312
34118,load,108.8047789,37.58632226,unload,108.9497393,34.90253113
34119,load,110.4891201,38.01908765,unload,116.7142094,23.32089057
34120,load,115.4982162,38.86736886,unload,115.9492956,29.63386185
34121,load,113.1264112,23.0172855,unload,122.3014719,43.61220644
34122,load,114.505457,38.02968504,unload,103.7156984,27.34318152
34123,load,125.1173096,46.57976354,unload,103.7156984,27.34318152
34124,load,100.2780414,25.60889141,unload,105.9000798,36.97905266
34125,load,111.1150855,38.46758627,unload,122.3014719,43.61220644
34126,load,121.4677029,31.25742386,unload,117.112548,36.69780214
34127,load,103.8212157,36.05611241,unload,105.7169574,34.56884132
34128,load,103.7156984,27.34318152,unload,108.9097751,34.34643312
34129,load,114.4845915,36.57773729,unload,112.5408041,37.872297
34130,load,111.5194921,36.07985794,unload,109.8392692,40.65207072
34131,load,111.791842,38.0590902,unload,117.9658377,40.9596313
34132,load,125.3656824,41.26968622,unload,114.505457,38.02968504
34133,load,105.7169574,34.56884132,unload,116.9478203,33.64639431
34134,load,121.4677029,31.25742386,unload,117.958819,28.46469686
34135,load,112.741772,38.41275095,unload,123.4545661,41.67370405
34136,load,120.3818446,36.04723373,unload,116.7172015,39.51423016
34137,load,111.791842,38.0590902,unload,110.2132926,22.63358317
34138,load,105.9000798,36.97905266,unload,102.8258305,24.79410404
34139,load,126.5294839,43.85026732,unload,113.1031943,28.26772783
34140,load,107.0428607,27.72844005,unload,121.4677029,31.25742386
34141,load,117.2004028,39.08080919,unload,114.505457,38.02968504
34142,load,100.2780414,25.60889141,unload,103.7156984,27.34318152
34143,load,100.4607697,38.93082779,unload,104.0777613,30.68036264
34144,load,118.7872801,32.0550539,unload,121.4677029,31.25742386
34145,load,103.7156984,27.34318152,unload,119.1518775,36.71034857
34146,load,126.5843932,45.77814066,unload,116.7142094,23.32089057
34147,load,116.9478203,33.64639431,unload,104.0777613,30.68036264
34148,load,114.8689562,40.82680705,unload,100.2780414,25.60889141
34149,load,109.8392692,40.65207072,unload,126.5843932,45.77814066
34150,load,112.741772,38.41275095,unload,113.1264112,23.0172855
34151,load,107.2505727,34.36920541,unload,125.1173096,46.57976354
34152,load,113.1264112,23.0172855,unload,111.1150855,38.46758627
34153,load,113.1264112,23.0172855,unload,114.4845915,36.57773729
34154,load,111.5194921,36.07985794,unload,111.1150855,38.46758627
34155,load,116.7142094,23.32089057,unload,112.5276259,32.98104947
34156,load,122.0601458,46.06131773,unload,109.8392692,40.65207072
34157,load,116.7172015,39.51423016,unload,114.5098497,37.06673118
34158,load,125.1842074,42.85210756,unload,122.1279587,37.51601718
34159,load,108.9097751,34.34643312,unload,113.5986308,24.80419161
34160,load,105.9000798,36.97905266,unload,125.3656824,41.26968622
34161,load,114.2982025,30.58193038,unload,113.2985517,40.08311203
34162,load,122.0601458,46.06131773,unload,103.8212157,36.05611241
34163,load,116.7142094,23.32089057,unload,126.5294839,43.85026732
34164,load,117.958819,28.46469686,unload,116.7172015,39.51423016
34165,load,110.4891201,38.01908765,unload,126.5294839,43.85026732
34166,load,117.2004028,39.08080919,unload,122.9895763,41.12321835
34167,load,104.6541889,34.99974378,unload,117.9658377,36.81592145
34168,load,104.0777613,30.68036264,unload,122.3014719,43.61220644
34169,load,110.2001424,25.2220507,unload,114.4769042,36.07897039
34170,load,121.4677029,31.25742386,unload,111.791842,38.0590902
34171,load,114.2982025,30.58193038,unload,114.505457,38.02968504
34172,load,123.8938401,47.3261796,unload,108.3937832,30.79162185
34173,load,128.8648657,47.72975322,unload,112.3686636,24.77428179
34174,load,117.9658377,40.9596313,unload,104.0777613,30.68036264
34175,load,111.1150855,38.46758627,unload,114.8689562,40.82680705
34176,load,100.2780414,25.60889141,unload,112.5276259,32.98104947
34177,load,113.1264112,23.0172855,unload,109.3209259,36.86052623
34178,load,110.4542527,35.4679762,unload,125.1842074,42.85210756
34179,load,108.3937832,30.79162185,unload,123.4545661,41.67370405
34180,load,109.3209259,36.86052623,unload,107.2505727,34.36920541
34181,load,114.3610457,34.79438197,unload,105.9000798,36.97905266
34182,load,112.4178074,34.64612258,unload,116.9478203,33.64639431
34183,load,108.9097751,34.34643312,unload,117.2004028,39.08080919
34184,load,110.2001424,25.2220507,unload,110.2132926,22.63358317
34185,load,114.2982025,30.58193038,unload,122.3014719,43.61220644
34186,load,115.4982162,38.86736886,unload,107.2505727,34.36920541
34187,load,114.3610457,34.79438197,unload,115.9492956,29.63386185
34188,load,102.8258305,24.79410404,unload,117.958819,28.46469686
34189,load,117.9658377,36.81592145,unload,102.8258305,24.79410404
34190,load,106.557435,29.5675787,unload,120.3818446,36.04723373
34191,load,104.0777613,30.68036264,unload,122.3014719,43.61220644
34192,load,109.425528,24.33477969,unload,125.1173096,46.57976354
34193,load,114.9175509,25.80912999,unload,113.2985517,40.08311203
34194,load,114.3610457,34.79438197,unload,123.4545661,41.67370405
34195,load,112.6964718,36.75831427,unload,114.4845915,36.57773729
34196,load,111.5194921,36.07985794,unload,120.3818446,36.04723373
34197,load,113.1031943,28.26772783,unload,119.5834642,39.9070662
34198,load,123.4545661,41.67370405,unload,113.1264112,23.0172855
34199,load,114.3610457,34.79438197,unload,108.3419855,22.82535865
34200,load,115.4982162,38.86736886,unload,113.1264112,23.0172855
34201,load,114.4845915,36.57773729,unload,117.9658377,40.9596313
34202,load,113.5986308,24.80419161,unload,121.4677029,31.25742386
34203,load,106.557435,29.5675787,unload,107.0428607,27.72844005
34204,load,113.1151548,36.1854054,unload,111.6721398,40.82992317
34205,load,111.1150855,38.46758627,unload,130.9788717,45.32383948
34206,load,107.0428607,27.72844005,unload,123.8938401,47.3261796
34207,load,113.1031943,28.26772783,unload,103.7156984,27.34318152
34208,load,128.8648657,47.72975322,unload,120.3818446,36.04723373
34209,load,122.1279587,37.51601718,unload,104.6541889,34.99974378
34210,load,109.7272543,38.24476095,unload,130.3638882,46.81701402
34211,load,112.4178074,34.64612258,unload,103.7156984,27.34318152
34212,load,126.5843932,45.77814066,unload,116.7142094,23.32089057
34213,load,119.1518775,36.71034857,unload,117.9658377,40.9596313
34214,load,106.557435,29.5675787,unload,111.5194921,36.07985794
34215,load,126.5843932,45.77814066,unload,118.7872801,32.0550539
34216,load,109.425528,24.33477969,unload,104.6541889,34.99974378
34217,load,112.741772,38.41275095,unload,100.2780414,25.60889141
34218,load,100.4607697,38.93082779,unload,107.0428607,27.72844005
34219,load,120.3818446,36.04723373,unload,110.4542527,35.4679762
34220,load,126.5294839,43.85026732,unload,105.9000798,36.97905266
34221,load,107.0364266,33.06829125,unload,109.425528,24.33477969
34222,load,112.5408041,37.872297,unload,105.9000798,36.97905266
34223,load,111.5194921,36.07985794,unload,128.8648657,47.72975322
34224,load,119.5834642,39.9070662,unload,100.4607697,38.93082779
34225,load,110.2001424,25.2220507,unload,110.4891201,38.01908765
34226,load,114.505457,38.02968504,unload,104.0777613,30.68036264
34227,load,117.958819,28.46469686,unload,112.741772,38.41275095
34228,load,104.6541889,34.99974378,unload,117.9658377,40.9596313
34229,load,114.2982025,30.58193038,unload,112.5276259,32.98104947
34230,load,110.2132926,22.63358317,unload,112.741772,38.41275095
34231,load,108.9497393,34.90253113,unload,129.6253588,44.53274667
34232,load,104.0777613,30.68036264,unload,119.1518775,36.71034857
34233,load,110.4542527,35.4679762,unload,129.6253588,44.53274667
34234,load,110.2132926,22.63358317,unload,115.4982162,38.86736886
34235,load,114.2982025,30.58193038,unload,122.3014719,43.61220644
34236,load,113.2985517,40.08311203,unload,116.9478203,33.64639431
34237,load,112.741772,38.41275095,unload,128.8648657,47.72975322
34238,load,105.7169574,34.56884132,unload,122.3014719,43.61220644
34239,load,108.9497393,34.90253113,unload,119.5834642,39.9070662
34240,load,130.3638882,46.81701402,unload,123.8938401,47.3261796
34241,load,106.6361382,26.65407788,unload,108.3419855,22.82535865
34242,load,105.7169574,34.56884132,unload,111.6721398,40.82992317
34243,load,117.2004028,39.08080919,unload,122.1279587,37.51601718
34244,load,122.0601458,46.06131773,unload,105.7169574,34.56884132
34245,load,125.3656824,41.26968622,unload,118.7872801,32.0550539
34246,load,115.4982162,38.86736886,unload,116.7172015,39.51423016
34247,load,117.9658377,36.81592145,unload,111.791842,38.0590902
34248,load,129.6253588,44.53274667,unload,113.1264112,23.0172855
34249,load,113.1264112,23.0172855,unload,115.4982162,38.86736886
34250,load,115.4982162,38.86736886,unload,110.2132926,22.63358317
34251,load,125.3656824,41.26968622,unload,118.7872801,32.0550539
34252,load,109.8392692,40.65207072,unload,103.7156984,27.34318152
34253,load,109.3209259,36.86052623,unload,119.1518775,36.71034857
34254,load,104.6541889,34.99974378,unload,106.2262407,38.48521073
34255,load,108.9097751,34.34643312,unload,117.9658377,36.81592145
34256,load,112.4178074,34.64612258,unload,109.425528,24.33477969
34257,load,112.5408041,37.872297,unload,119.1518775,36.71034857
34258,load,111.6721398,40.82992317,unload,126.5294839,43.85026732
34259,load,113.1151548,36.1854054,unload,114.2982025,30.58193038
34260,load,121.1483777,41.07625459,unload,122.3014719,43.61220644
34261,load,109.425528,24.33477969,unload,117.2004028,39.08080919
34262,load,108.8047789,37.58632226,unload,121.4677029,31.25742386
34263,load,115.4982162,38.86736886,unload,103.7156984,27.34318152
34264,load,109.7272543,38.24476095,unload,108.3937832,30.79162185
34265,load,130.9788717,45.32383948,unload,119.1518775,36.71034857
34266,load,123.8938401,47.3261796,unload,120.3818446,36.04723373
34267,load,128.8648657,47.72975322,unload,114.3610457,34.79438197
34268,load,112.3686636,24.77428179,unload,123.8938401,47.3261796
34269,load,122.9895763,41.12321835,unload,125.1842074,42.85210756
34270,load,102.8258305,24.79410404,unload,114.3610457,34.79438197
34271,load,114.4769042,36.07897039,unload,106.6361382,26.65407788
34272,load,115.4982162,38.86736886,unload,116.9478203,33.64639431
34273,load,110.4891201,38.01908765,unload,108.9497393,34.90253113
34274,load,108.8047789,37.58632226,unload,114.3610457,34.79438197
34275,load,125.1842074,42.85210756,unload,121.4677029,31.25742386
34276,load,109.7272543,38.24476095,unload,112.6964718,36.75831427
34277,load,119.5834642,39.9070662,unload,114.2982025,30.58193038
34278,load,128.8648657,47.72975322,unload,114.4845915,36.57773729
34279,load,117.958819,28.46469686,unload,114.8689562,40.82680705
34280,load,113.1031943,28.26772783,unload,106.2262407,38.48521073
34281,load,114.4845915,36.57773729,unload,114.4769042,36.07897039
34282,load,108.9497393,34.90253113,unload,113.1264112,23.0172855
34283,load,109.3209259,36.86052623,unload,123.8938401,47.3261796
34284,load,107.0364266,33.06829125,unload,113.1151548,36.1854054
34285,load,122.3014719,43.61220644,unload,106.6361382,26.65407788
34286,load,119.3638272,41.20031494,unload,106.2262407,38.48521073
34287,load,114.4769042,36.07897039,unload,116.7142094,23.32089057
34288,load,121.4677029,31.25742386,unload,114.5098497,37.06673118
34289,load,112.5408041,37.872297,unload,119.1518775,36.71034857
34290,load,102.8258305,24.79410404,unload,112.4178074,34.64612258
34291,load,105.7169574,34.56884132,unload,114.5098497,37.06673118
34292,load,125.1173096,46.57976354,unload,106.557435,29.5675787
34293,load,129.6253588,44.53274667,unload,111.6721398,40.82992317
34294,load,109.8392692,40.65207072,unload,104.0777613,30.68036264
34295,load,119.3638272,41.20031494,unload,122.3014719,43.61220644
34296,load,118.7872801,32.0550539,unload,111.5194921,36.07985794
34297,load,126.5843932,45.77814066,unload,100.2780414,25.60889141
34298,load,116.7172015,39.51423016,unload,112.5408041,37.872297
34299,load,114.4769042,36.07897039,unload,100.2780414,25.60889141
34300,load,121.4677029,31.25742386,unload,113.2985517,40.08311203
34301,load,114.505457,38.02968504,unload,108.3419855,22.82535865
34302,load,117.958819,28.46469686,unload,122.0601458,46.06131773
34303,load,114.9175509,25.80912999,unload,129.6253588,44.53274667
34304,load,113.1031943,28.26772783,unload,112.5276259,32.98104947
34305,load,120.3818446,36.04723373,unload,108.3419855,22.82535865
34306,load,111.1150855,38.46758627,unload,119.5834642,39.9070662
34307,load,130.3638882,46.81701402,unload,117.2004028,39.08080919
34308,load,113.1151548,36.1854054,unload,106.557435,29.5675787
34309,load,106.2262407,38.48521073,unload,109.3209259,36.86052623
34310,load,114.8689562,40.82680705,unload,117.2004028,39.08080919
34311,load,116.7142094,23.32089057,unload,117.958819,28.46469686
34312,load,125.1173096,46.57976354,unload,115.4982162,38.86736886
34313,load,108.3937832,30.79162185,unload,119.1518775,36.71034857
34314,load,106.557435,29.5675787,unload,125.1173096,46.57976354
34315,load,113.2985517,40.08311203,unload,110.4542527,35.4679762
34316,load,111.3149552,30.67834977,unload,117.9658377,40.9596313
34317,load,114.9175509,25.80912999,unload,103.7156984,27.34318152
34318,load,125.3656824,41.26968622,unload,129.6253588,44.53274667
34319,load,109.8392692,40.65207072,unload,100.4607697,38.93082779
34320,load,110.2001424,25.2220507,unload,111.5194921,36.07985794
34321,load,111.791842,38.0590902,unload,109.7272543,38.24476095
34322,load,103.7156984,27.34318152,unload,111.5194921,36.07985794
34323,load,121.1483777,41.07625459,unload,108.8047789,37.58632226
34324,load,120.3818446,36.04723373,unload,107.0428607,27.72844005
34325,load,107.2505727,34.36920541,unload,121.1483777,41.07625459
34326,load,119.1518775,36.71034857,unload,111.3149552,30.67834977
34327,load,104.0777613,30.68036264,unload,130.3638882,46.81701402
34328,load,123.8938401,47.3261796,unload,117.112548,36.69780214
34329,load,123.4545661,41.67370405,unload,113.5986308,24.80419161
34330,load,109.7272543,38.24476095,unload,129.6253588,44.53274667
34331,load,121.4677029,31.25742386,unload,106.2262407,38.48521073
34332,load,118.7872801,32.0550539,unload,108.3937832,30.79162185
34333,load,100.2780414,25.60889141,unload,125.3656824,41.26968622
34334,load,118.7872801,32.0550539,unload,115.9492956,29.63386185
34335,load,112.3686636,24.77428179,unload,103.7156984,27.34318152
34336,load,123.8938401,47.3261796,unload,126.5294839,43.85026732
34337,load,121.4677029,31.25742386,unload,119.1518775,36.71034857
34338,load,111.1150855,38.46758627,unload,129.6253588,44.53274667
34339,load,105.9000798,36.97905266,unload,121.4677029,31.25742386
34340,load,119.5834642,39.9070662,unload,105.9000798,36.97905266
34341,load,118.7872801,32.0550539,unload,122.1279587,37.51601718
34342,load,108.9097751,34.34643312,unload,110.4891201,38.01908765
34343,load,102.8258305,24.79410404,unload,114.8689562,40.82680705
34344,load,125.1842074,42.85210756,unload,113.5986308,24.80419161
34345,load,112.4178074,34.64612258,unload,119.3638272,41.20031494
34346,load,103.8212157,36.05611241,unload,122.1279587,37.51601718
34347,load,113.5986308,24.80419161,unload,129.6253588,44.53274667
34348,load,114.505457,38.02968504,unload,104.6541889,34.99974378
34349,load,114.2982025,30.58193038,unload,105.9000798,36.97905266
34350,load,106.2262407,38.48521073,unload,112.4178074,34.64612258
34351,load,115.9492956,29.63386185,unload,111.791842,38.0590902
34352,load,112.5276259,32.98104947,unload,111.791842,38.0590902
34353,load,108.9497393,34.90253113,unload,122.0601458,46.06131773
34354,load,110.4891201,38.01908765,unload,108.3419855,22.82535865
34355,load,117.112548,36.69780214,unload,125.1842074,42.85210756
34356,load,122.3014719,43.61220644,unload,111.1150855,38.46758627
34357,load,112.741772,38.41275095,unload,114.2982025,30.58193038
34358,load,117.2004028,39.08080919,unload,116.7172015,39.51423016
34359,load,108.8047789,37.58632226,unload,106.2262407,38.48521073
34360,load,103.7156984,27.34318152,unload,104.6541889,34.99974378
34361,load,130.3638882,46.81701402,unload,125.1173096,46.57976354
34362,load,114.505457,38.02968504,unload,111.1150855,38.46758627
34363,load,123.4545661,41.67370405,unload,110.2001424,25.2220507
34364,load,110.2001424,25.2220507,unload,109.3209259,36.86052623
34365,load,111.3149552,30.67834977,unload,110.4542527,35.4679762
34366,load,122.1279587,37.51601718,unload,109.8392692,40.65207072
34367,load,122.0601458,46.06131773,unload,112.4178074,34.64612258
34368,load,126.5294839,43.85026732,unload,119.3638272,41.20031494
34369,load,111.3149552,30.67834977,unload,109.8392692,40.65207072
34370,load,114.3610457,34.79438197,unload,103.7156984,27.34318152
34371,load,125.1842074,42.85210756,unload,128.8648657,47.72975322
34372,load,114.5098497,37.06673118,unload,112.3686636,24.77428179
34373,load,117.112548,36.69780214,unload,117.9658377,40.9596313
34374,load,114.4845915,36.57773729,unload,112.3686636,24.77428179
34375,load,109.8392692,40.65207072,unload,125.1842074,42.85210756
34376,load,109.425528,24.33477969,unload,116.9478203,33.64639431
34377,load,128.8648657,47.72975322,unload,113.1264112,23.0172855
34378,load,115.9492956,29.63386185,unload,108.8047789,37.58632226
34379,load,122.3014719,43.61220644,unload,109.8392692,40.65207072
34380,load,108.8047789,37.58632226,unload,118.7872801,32.0550539
34381,load,129.6253588,44.53274667,unload,115.4982162,38.86736886
34382,load,114.4845915,36.57773729,unload,108.9497393,34.90253113
34383,load,110.4891201,38.01908765,unload,104.6541889,34.99974378
34384,load,117.112548,36.69780214,unload,107.0364266,33.06829125
34385,load,117.9658377,40.9596313,unload,129.6253588,44.53274667
34386,load,115.9492956,29.63386185,unload,130.3638882,46.81701402
34387,load,111.791842,38.0590902,unload,108.3937832,30.79162185
34388,load,111.3149552,30.67834977,unload,100.2780414,25.60889141
34389,load,115.9492956,29.63386185,unload,119.3638272,41.20031494
34390,load,117.958819,28.46469686,unload,122.9895763,41.12321835
34391,load,126.5294839,43.85026732,unload,117.2004028,39.08080919
34392,load,122.1279587,37.51601718,unload,112.5276259,32.98104947
34393,load,121.1483777,41.07625459,unload,116.7172015,39.51423016
34394,load,105.9000798,36.97905266,unload,111.6721398,40.82992317
34395,load,117.958819,28.46469686,unload,114.8689562,40.82680705
34396,load,108.3419855,22.82535865,unload,125.1842074,42.85210756
34397,load,122.9895763,41.12321835,unload,122.1279587,37.51601718
34398,load,114.9175509,25.80912999,unload,105.9000798,36.97905266
34399,load,123.8938401,47.3261796,unload,113.5986308,24.80419161
34400,load,110.4891201,38.01908765,unload,112.5408041,37.872297
34401,load,107.0364266,33.06829125,unload,123.4545661,41.67370405
34402,load,104.6541889,34.99974378,unload,109.425528,24.33477969
34403,load,119.1518775,36.71034857,unload,112.4178074,34.64612258
34404,load,117.9658377,40.9596313,unload,112.5408041,37.872297
34405,load,115.4982162,38.86736886,unload,107.0428607,27.72844005
34406,load,105.9000798,36.97905266,unload,125.1842074,42.85210756
34407,load,107.2505727,34.36920541,unload,112.3686636,24.77428179
34408,load,115.9492956,29.63386185,unload,114.2982025,30.58193038
34409,load,117.9658377,40.9596313,unload,116.7172015,39.51423016
34410,load,108.3419855,22.82535865,unload,121.4677029,31.25742386
34411,load,108.9097751,34.34643312,unload,108.3419855,22.82535865
34412,load,119.1518775,36.71034857,unload,116.9478203,33.64639431
34413,load,100.4607697,38.93082779,unload,104.6541889,34.99974378
34414,load,106.6361382,26.65407788,unload,113.2985517,40.08311203
34415,load,116.7142094,23.32089057,unload,120.3818446,36.04723373
34416,load,114.4845915,36.57773729,unload,106.2262407,38.48521073
34417,load,112.4178074,34.64612258,unload,110.4891201,38.01908765
34418,load,112.5408041,37.872297,unload,114.5098497,37.06673118
34419,load,113.5986308,24.80419161,unload,122.3014719,43.61220644
34420,load,115.4982162,38.86736886,unload,126.5843932,45.77814066
34421,load,114.505457,38.02968504,unload,117.112548,36.69780214
34422,load,110.4891201,38.01908765,unload,126.5843932,45.77814066
34423,load,109.7272543,38.24476095,unload,114.3610457,34.79438197
34424,load,129.6253588,44.53274667,unload,110.2001424,25.2220507
34425,load,111.1150855,38.46758627,unload,111.3149552,30.67834977
34426,load,112.741772,38.41275095,unload,116.7172015,39.51423016
34427,load,125.3656824,41.26968622,unload,110.4891201,38.01908765
34428,load,109.425528,24.33477969,unload,114.3610457,34.79438197
34429,load,108.8047789,37.58632226,unload,120.3818446,36.04723373
34430,load,109.425528,24.33477969,unload,122.1279587,37.51601718
34431,load,111.1150855,38.46758627,unload,118.7872801,32.0550539
34432,load,113.1151548,36.1854054,unload,104.0777613,30.68036264
34433,load,130.3638882,46.81701402,unload,113.1031943,28.26772783
34434,load,116.7142094,23.32089057,unload,104.0777613,30.68036264
34435,load,109.425528,24.33477969,unload,108.3419855,22.82535865
34436,load,114.9175509,25.80912999,unload,121.1483777,41.07625459
34437,load,112.741772,38.41275095,unload,113.1151548,36.1854054
34438,load,111.5194921,36.07985794,unload,123.8938401,47.3261796
34439,load,113.1031943,28.26772783,unload,103.7156984,27.34318152
34440,load,119.5834642,39.9070662,unload,117.9658377,36.81592145
34441,load,122.1279587,37.51601718,unload,119.3638272,41.20031494
34442,load,114.3610457,34.79438197,unload,105.9000798,36.97905266
34443,load,108.9497393,34.90253113,unload,107.0428607,27.72844005
34444,load,123.8938401,47.3261796,unload,110.4891201,38.01908765
34445,load,114.3610457,34.79438197,unload,106.2262407,38.48521073
34446,load,122.0601458,46.06131773,unload,102.8258305,24.79410404
34447,load,117.958819,28.46469686,unload,109.425528,24.33477969
34448,load,106.2262407,38.48521073,unload,108.9097751,34.34643312
34449,load,108.8047789,37.58632226,unload,109.3209259,36.86052623
34450,load,116.9478203,33.64639431,unload,107.0364266,33.06829125
34451,load,112.741772,38.41275095,unload,105.7169574,34.56884132
34452,load,117.958819,28.46469686,unload,108.9097751,34.34643312
